,sku,went_on_backorder
53671,3788263,No
53672,3199989,Yes
53673,4896708,No
53674,3090127,No
53675,4948394,No
53676,3165796,Yes
53677,4815360,No
53678,4841441,No
53679,3478015,No
53680,4745764,No
53681,3551877,No
53682,3618925,No
53683,4009072,No
53684,3982308,Yes
53685,4927018,No
53686,3222024,No
53687,3246344,No
53688,3157202,No
53689,3874176,No
53690,2095257,No
53691,3752004,Yes
53692,3816121,No
53693,4950332,No
53694,3059744,Yes
53695,3574993,No
53696,3065926,No
53697,2975538,No
53698,3203235,No
53699,3846118,No
53700,4883320,No
53701,3975786,No
53702,2179870,No
53703,2867016,No
53704,3869546,No
53705,3317806,No
53706,2858410,No
53707,3778990,No
53708,4855256,No
53709,3022978,No
53710,4977172,No
53711,2091958,No
53712,2249615,No
53713,3625176,No
53714,4946120,No
53715,3390209,No
53716,3298094,No
53717,4935684,No
53718,3363160,No
53719,3159027,No
53720,3711561,Yes
53721,4903275,No
53722,4845604,No
53723,3703960,No
53724,4928619,No
53725,3937734,No
53726,2911474,No
53727,2244551,No
53728,3515449,No
53729,4871557,No
53730,2298625,No
53731,4745584,No
53732,3537433,No
53733,3550799,No
53734,3604059,Yes
53735,2987078,No
53736,2213579,No
53737,2953791,No
53738,2959451,No
53739,2814699,Yes
53740,3278555,Yes
53741,3600614,No
53742,3488559,No
53743,3492252,No
53744,3580055,No
53745,3080060,No
53746,3325927,Yes
53747,3923341,No
53748,3198739,No
53749,3909260,No
53750,3260547,No
53751,3002506,No
53752,3548803,No
53753,3594698,No
53754,2873374,No
53755,3090152,No
53756,3787788,No
53757,4827789,No
53758,3038014,No
53759,4900795,No
53760,3830735,No
53761,2978476,No
53762,3668546,No
53763,3448331,No
53764,3218783,No
53765,2271871,No
53766,3813353,No
53767,3857646,Yes
53768,4856488,No
53769,3321988,No
53770,2081003,No
53771,3008458,No
53772,2995094,No
53773,4884613,No
53774,3715483,No
53775,3047436,No
53776,3564771,No
53777,3639088,No
53778,3957387,No
53779,2213566,No
53780,3131352,No
53781,4970412,No
53782,3123097,No
53783,3722008,No
53784,3630933,No
53785,4859649,No
53786,3925350,No
53787,3945843,No
53788,4936064,Yes
53789,2891771,No
53790,3037327,No
53791,3154054,No
53792,4766770,No
53793,2919386,No
53794,4978593,No
53795,4846765,No
53796,3074674,No
53797,4775854,No
53798,4760109,No
53799,3934659,No
53800,2834361,Yes
53801,4862924,No
53802,2178566,No
53803,4819104,No
53804,3041740,No
53805,2864385,No
53806,3358866,No
53807,3581985,No
53808,3879893,No
53809,3230055,No
53810,3157210,No
53811,3433820,Yes
53812,4870166,No
53813,4843880,No
53814,2999087,No
53815,2315325,Yes
53816,2922911,No
53817,3221262,No
53818,2843363,No
53819,2908440,Yes
53820,4830686,No
53821,3964246,No
53822,3161232,No
53823,2173143,No
53824,3208133,No
53825,3958062,No
53826,2916639,No
53827,3985627,No
53828,4928163,No
53829,3221028,No
53830,4783843,No
53831,3844473,No
53832,3165292,No
53833,3017408,No
53834,3798257,No
53835,3368577,No
53836,3132161,No
53837,2816247,No
53838,3051241,No
53839,2126916,No
53840,3455345,No
53841,3978146,No
53842,2862043,No
53843,3096914,No
53844,3325471,No
53845,2833995,No
53846,3085980,No
53847,4899093,No
53848,4779918,No
53849,3409186,No
53850,2949974,No
53851,2930533,No
53852,3212681,No
53853,3997048,No
53854,3015707,Yes
53855,2897938,No
53856,3151853,No
53857,3420074,No
53858,3869096,No
53859,2154662,No
53860,3394850,No
53861,3552452,No
53862,3520236,No
53863,4785175,No
53864,3685803,No
53865,3936732,No
53866,4984375,No
53867,3715463,No
53868,2944920,No
53869,3789777,No
53870,3709911,No
53871,3775152,No
53872,3795806,No
53873,2167844,No
53874,2198630,Yes
53875,3767477,No
53876,3957162,Yes
53877,3855363,No
53878,3108804,Yes
53879,3966325,No
53880,4981581,No
53881,2214504,Yes
53882,3940170,No
53883,4788467,No
53884,2206877,No
53885,2286363,No
53886,3428917,No
53887,2255230,No
53888,3532846,No
53889,3896267,Yes
53890,4926949,No
53891,2178596,No
53892,3163781,No
53893,3997560,No
53894,2966303,No
53895,4850447,No
53896,2889662,No
53897,3353944,Yes
53898,2199614,No
53899,3329807,No
53900,4765509,No
53901,2255382,No
53902,3663812,No
53903,3023118,No
53904,3296827,No
53905,4812564,No
53906,4881025,No
53907,3879340,No
53908,2889563,No
53909,4805828,No
53910,3617262,No
53911,3388372,No
53912,3885164,Yes
53913,3164009,No
53914,4885608,No
53915,3855453,Yes
53916,3754163,No
53917,3403090,No
53918,4880507,No
53919,3347097,No
53920,2240241,No
53921,3299677,Yes
53922,3884981,No
53923,3879509,No
53924,3567082,No
53925,3479849,No
53926,2101493,No
53927,3671472,No
53928,3529024,No
53929,2158965,No
53930,3139315,No
53931,3275376,No
53932,2111424,No
53933,2924572,No
53934,3076999,No
53935,3866848,No
53936,3721650,Yes
53937,4748184,No
53938,2131717,No
53939,3782027,No
53940,3435546,No
53941,3527447,No
53942,2886354,Yes
53943,3774390,No
53944,2230743,No
53945,2806119,No
53946,2930502,No
53947,3939823,No
53948,2310203,No
53949,2237724,No
53950,3379916,No
53951,3361452,No
53952,3489684,No
53953,2830820,No
53954,3115536,No
53955,4764729,No
53956,3794965,No
53957,4745883,No
53958,3911354,No
53959,2890801,No
53960,4933896,No
53961,4940482,No
53962,2937354,No
53963,2281106,No
53964,2934722,No
53965,3064755,No
53966,3819892,No
53967,2806337,No
53968,4942942,No
53969,4878143,No
53970,3957746,No
53971,2994446,No
53972,3024537,No
53973,3910793,No
53974,3204878,No
53975,2829774,No
53976,3201802,No
53977,4008781,No
53978,3259919,Yes
53979,3211890,No
53980,3232260,No
53981,2217865,No
53982,2080401,No
53983,3822220,No
53984,2188873,No
53985,3567672,No
53986,2208084,No
53987,3653020,No
53988,3307628,No
53989,3450847,No
53990,4962507,No
53991,3846437,No
53992,3956278,No
53993,2960659,No
53994,2862194,Yes
53995,4830371,No
53996,3853193,No
53997,4000769,No
53998,2302967,No
53999,3852409,No
54000,2247838,No
54001,3214588,No
54002,3170285,No
54003,3205509,No
54004,2144918,No
54005,3866228,No
54006,3103953,No
54007,4850959,Yes
54008,3279108,No
54009,3129121,No
54010,2170369,No
54011,2194377,No
54012,3586980,No
54013,3933492,No
54014,3691547,No
54015,3134466,No
54016,3459606,No
54017,3453062,No
54018,4838625,No
54019,4833702,No
54020,3885165,No
54021,3734167,No
54022,3426020,No
54023,3757567,No
54024,3189123,No
54025,2841713,No
54026,3150102,No
54027,2308456,No
54028,2943185,No
54029,3441866,No
54030,3094062,No
54031,4847015,No
54032,3474874,No
54033,3137330,No
54034,3215638,No
54035,3852385,No
54036,3853216,Yes
54037,3540256,No
54038,4796216,No
54039,2847512,No
54040,3751435,No
54041,3254808,No
54042,3156670,No
54043,2159984,No
54044,3575529,No
54045,3575609,No
54046,3868962,No
54047,2803006,Yes
54048,3167992,No
54049,3897893,No
54050,3061017,No
54051,3937271,No
54052,4960116,No
54053,3976052,No
54054,4894317,No
54055,3407852,No
54056,3002535,No
54057,3317354,No
54058,3340846,Yes
54059,3004833,No
54060,4889872,Yes
54061,2257707,Yes
54062,2091057,No
54063,4982506,No
54064,2915821,No
54065,2870883,No
54066,3790859,No
54067,3975209,No
54068,3933670,Yes
54069,3348155,No
54070,3790126,No
54071,3366922,Yes
54072,3706648,No
54073,4812577,No
54074,3720113,No
54075,3215472,No
54076,4802437,No
54077,2979613,Yes
54078,3502850,No
54079,2973292,No
54080,3562648,Yes
54081,3685149,No
54082,3431162,No
54083,4753227,No
54084,3229036,No
54085,4930979,No
54086,2084617,No
54087,4882644,No
54088,3847389,No
54089,2116411,No
54090,4970229,No
54091,2214082,No
54092,3957893,No
54093,3901632,No
54094,2212733,No
54095,2829968,No
54096,2295836,No
54097,2285577,No
54098,3147832,No
54099,3876646,No
54100,4807419,No
54101,4869017,Yes
54102,2801799,No
54103,2907465,No
54104,3682668,No
54105,2107606,No
54106,4837594,No
54107,3211763,No
54108,3021721,No
54109,2835311,No
54110,2906654,No
54111,2962288,No
54112,3570717,No
54113,2955446,No
54114,3749197,No
54115,2232223,No
54116,3555639,No
54117,2874565,No
54118,2207644,No
54119,3302793,No
54120,2876389,No
54121,3586344,No
54122,3401290,No
54123,4938800,No
54124,4823200,No
54125,2911739,No
54126,3703751,No
54127,2828539,No
54128,3474281,No
54129,3917637,No
54130,3796872,No
54131,2982515,No
54132,2276729,No
54133,3454540,No
54134,4839170,No
54135,4784102,No
54136,4924252,No
54137,3670455,No
54138,4981869,Yes
54139,4959598,No
54140,3959026,No
54141,4974009,No
54142,3020182,No
54143,3628602,No
54144,3556991,No
54145,3598472,No
54146,3739511,No
54147,2925690,No
54148,3388752,No
54149,3569914,No
54150,4812596,No
54151,3037837,No
54152,3129483,No
54153,4839823,No
54154,3434085,No
54155,3326808,No
54156,2806505,No
54157,2178507,No
54158,4835780,No
54159,4777804,No
54160,3617776,Yes
54161,3740527,Yes
54162,2227411,No
54163,4933878,Yes
54164,4986437,No
54165,3850029,No
54166,2834160,No
54167,3522252,No
54168,3548941,No
54169,3996048,No
54170,3813147,No
54171,2968303,No
54172,2137000,No
54173,3197025,Yes
54174,3500806,No
54175,4771616,No
54176,3448374,No
54177,4823258,No
54178,3787544,No
54179,3419051,Yes
54180,3902456,No
54181,3164612,No
54182,2855552,No
54183,2971551,No
54184,3520377,No
54185,3315906,No
54186,3878088,No
54187,3108616,No
54188,3869723,No
54189,4930008,No
54190,3549528,No
54191,3807766,No
54192,3780964,No
54193,3534537,No
54194,3287807,No
54195,3129389,No
54196,3433947,No
54197,3004888,Yes
54198,3288730,Yes
54199,3177880,Yes
54200,3728087,Yes
54201,3367674,No
54202,3764323,No
54203,3873992,No
54204,4759113,No
54205,3734615,No
54206,3384241,No
54207,3084083,No
54208,3028996,No
54209,2293857,Yes
54210,3070102,No
54211,3376577,Yes
54212,4895088,No
54213,3902970,No
54214,4005208,No
54215,3770094,No
54216,2263593,No
54217,3955569,No
54218,2839175,No
54219,2850158,No
54220,3617243,No
54221,2874783,Yes
54222,3118233,No
54223,2108463,No
54224,3886390,No
54225,3517264,No
54226,4854554,No
54227,3866863,No
54228,3323633,No
54229,3202011,No
54230,3260911,Yes
54231,3247549,No
54232,2981919,No
54233,4969537,No
54234,4877567,No
54235,2835730,No
54236,2202913,No
54237,3114540,No
54238,3465540,No
54239,4760166,No
54240,3844074,No
54241,3273474,No
54242,3721221,Yes
54243,2856774,No
54244,3700981,No
54245,2158370,Yes
54246,3609161,No
54247,3064537,No
54248,3765228,No
54249,3182857,No
54250,2243868,No
54251,3139784,No
54252,3930508,Yes
54253,4959800,No
54254,2921793,No
54255,2183671,No
54256,3958387,No
54257,3689130,No
54258,3073491,No
54259,4801007,No
54260,2144768,No
54261,2955623,No
54262,3857630,No
54263,2847499,Yes
54264,4928914,No
54265,2862618,No
54266,4945446,No
54267,3496238,No
54268,4952472,No
54269,3459329,No
54270,4968018,No
54271,3951018,No
54272,3955117,Yes
54273,3142682,No
54274,4949623,No
54275,3886880,No
54276,4862769,No
54277,2219165,Yes
54278,3328152,No
54279,2830774,Yes
54280,3114155,No
54281,3682562,No
54282,3791133,No
54283,4855205,No
54284,4000887,No
54285,3554071,No
54286,3474188,No
54287,3746837,No
54288,2205431,No
54289,4758437,No
54290,3428784,No
54291,4943908,No
54292,2112207,No
54293,3134880,No
54294,3555257,No
54295,3138508,No
54296,2165951,No
54297,4944260,Yes
54298,3317771,No
54299,2180492,No
54300,4001381,No
54301,3294906,No
54302,3104438,No
54303,3994693,No
54304,2265254,Yes
54305,4961664,Yes
54306,4927800,Yes
54307,3533000,No
54308,4009880,No
54309,4811059,No
54310,3955979,No
54311,2830151,No
54312,3775880,No
54313,2267094,No
54314,3752342,No
54315,2937873,No
54316,3679056,No
54317,2914739,No
54318,3462755,No
54319,3194879,No
54320,3070248,No
54321,2080684,No
54322,3650232,No
54323,3649288,Yes
54324,2084177,No
54325,4941914,Yes
54326,2184514,No
54327,3613670,No
54328,3980615,Yes
54329,2975776,No
54330,3168615,No
54331,3875760,No
54332,3300149,No
54333,3746328,No
54334,2270970,No
54335,3564517,No
54336,2173497,No
54337,3756001,No
54338,3220117,No
54339,2177620,No
54340,4812631,No
54341,3600716,No
54342,3173540,No
54343,4941736,No
54344,2803866,No
54345,3224613,No
54346,2987031,No
54347,3322149,No
54348,2275874,No
54349,3445215,No
54350,3241309,No
54351,2250720,No
54352,2299388,No
54353,4880253,No
54354,2865333,No
54355,3116099,No
54356,3238702,No
54357,4761614,No
54358,2206958,No
54359,3118756,No
54360,3296900,No
54361,2311039,No
54362,3400760,No
54363,3648332,No
54364,2235504,No
54365,2906025,No
54366,4948486,No
54367,3481789,No
54368,3491822,No
54369,2116906,No
54370,3300505,No
54371,3504417,No
54372,3377277,No
54373,2103232,Yes
54374,3266689,No
54375,3630436,No
54376,4964964,No
54377,3455155,No
54378,4937427,No
54379,3890035,No
54380,3073273,No
54381,4832103,No
54382,3286074,No
54383,2910526,No
54384,2114958,No
54385,4757421,No
54386,4982792,No
54387,3326890,No
54388,3332633,No
54389,3984204,No
54390,3140262,No
54391,3995081,No
54392,3155673,Yes
54393,2907807,Yes
54394,3365578,No
54395,3640115,No
54396,3499178,No
54397,3776517,No
54398,3439197,No
54399,2954176,No
54400,4794689,No
54401,3271623,No
54402,3194064,No
54403,2964731,No
54404,2998762,No
54405,2173637,No
54406,3712736,No
54407,4790062,No
54408,3352213,No
54409,3705713,No
54410,3879984,No
54411,4887643,No
54412,3719389,No
54413,3484194,No
54414,3621614,No
54415,3928989,No
54416,4927934,No
54417,3248948,No
54418,4938182,No
54419,3048811,No
54420,3921348,No
54421,3508215,Yes
54422,4761122,Yes
54423,3389490,No
54424,3756715,No
54425,3633025,No
54426,3697507,No
54427,2094166,No
54428,2838445,No
54429,2813233,Yes
54430,3931219,No
54431,4848549,No
54432,3518875,No
54433,4873436,No
54434,3494547,No
54435,3442544,No
54436,4830892,No
54437,4923636,No
54438,4797503,No
54439,2253443,No
54440,3165637,No
54441,4894845,No
54442,2899948,No
54443,2247939,No
54444,2190017,No
54445,2828276,No
54446,3804364,No
54447,4893296,No
54448,4838313,No
54449,3212762,No
54450,3460550,No
54451,4868607,No
54452,4793643,No
54453,2817033,No
54454,2913399,No
54455,3976822,No
54456,3695788,No
54457,4854842,No
54458,4845834,Yes
54459,3545262,No
54460,3889780,No
54461,2878358,No
54462,3530977,No
54463,3379258,No
54464,3507590,No
54465,3789649,No
54466,2291656,No
54467,4928798,No
54468,3901144,Yes
54469,4779097,No
54470,3460937,No
54471,3973700,No
54472,4791257,No
54473,3885911,Yes
54474,2860472,No
54475,3500511,No
54476,3094369,No
54477,3577343,No
54478,3272599,No
54479,3554951,No
54480,3882104,No
54481,3138515,Yes
54482,3800290,Yes
54483,3779796,No
54484,3431750,No
54485,3119354,No
54486,2286268,No
54487,4876893,No
54488,3142604,No
54489,4007237,No
54490,2130972,No
54491,4874442,No
54492,2833451,No
54493,4954664,No
54494,4849405,No
54495,3071712,No
54496,2123822,No
54497,4007893,Yes
54498,4821460,No
54499,2087176,No
54500,4959887,No
54501,4879847,Yes
54502,3743284,No
54503,2848221,No
54504,2858397,No
54505,3503573,No
54506,3123739,No
54507,4883080,No
54508,3487169,No
54509,4915965,No
54510,4807473,Yes
54511,4778963,No
54512,3204800,Yes
54513,2869450,No
54514,3631234,No
54515,3878855,No
54516,3008383,Yes
54517,3175905,No
54518,3394187,No
54519,2092548,No
54520,3086108,No
54521,3390547,No
54522,3680340,No
54523,3712688,No
54524,2941514,No
54525,3139205,No
54526,4800988,No
54527,3116247,No
54528,3664715,No
54529,3406177,No
54530,4863478,Yes
54531,4924916,No
54532,3856851,No
54533,3661564,Yes
54534,4907508,No
54535,3153802,No
54536,4937156,No
54537,3746500,No
54538,2281130,No
54539,2197987,No
54540,3743848,No
54541,3570513,Yes
54542,2105706,No
54543,3800863,No
54544,2111591,No
54545,4943364,No
54546,3413843,No
54547,2284020,No
54548,3790886,Yes
54549,2110136,No
54550,4969014,No
54551,3126355,No
54552,4778997,No
54553,2159853,No
54554,2271054,No
54555,3290757,No
54556,3202300,No
54557,2994972,No
54558,3729482,No
54559,3958719,No
54560,3694960,No
54561,3796606,No
54562,3148863,No
54563,3634872,No
54564,3466211,No
54565,3008756,No
54566,4842491,No
54567,3478252,Yes
54568,3476199,No
54569,2898870,No
54570,3987063,No
54571,3726447,No
54572,3031802,No
54573,3693880,No
54574,2829333,No
54575,3305164,No
54576,2302069,No
54577,2802672,No
54578,3643189,No
54579,2272942,Yes
54580,3838280,No
54581,3095687,Yes
54582,3376632,Yes
54583,2894164,No
54584,4943073,No
54585,4006116,No
54586,3529425,No
54587,2146886,No
54588,3675729,Yes
54589,2100670,No
54590,2888716,No
54591,2236863,No
54592,3591945,No
54593,3121226,No
54594,3591676,No
54595,3011893,No
54596,4855153,No
54597,4864131,No
54598,3816619,No
54599,2260169,No
54600,4900592,No
54601,3699978,No
54602,2847719,No
54603,3382878,No
54604,3508173,No
54605,3704800,No
54606,3838804,Yes
54607,3235429,No
54608,2843511,No
54609,3621857,No
54610,3174626,No
54611,2177225,No
54612,3062437,No
54613,3634935,No
54614,3850058,No
54615,3849181,No
54616,4827181,No
54617,3697797,No
54618,2880217,No
54619,2200087,No
54620,2931321,No
54621,3609937,No
54622,3447230,No
54623,3935489,No
54624,3613306,No
54625,2206010,No
54626,3414920,No
54627,4848677,No
54628,3895425,Yes
54629,2847799,No
54630,2249136,No
54631,3690078,No
54632,4797155,No
54633,3257192,No
54634,2137048,No
54635,3235445,Yes
54636,2137281,No
54637,2244212,No
54638,3596231,Yes
54639,3168901,No
54640,2313145,No
54641,4792646,No
54642,3038118,No
54643,3771943,No
54644,3077575,No
54645,3334276,No
54646,3321046,No
54647,3934693,No
54648,4928525,No
54649,2236195,No
54650,2284879,No
54651,2893131,No
54652,3206458,No
54653,3134345,No
54654,2164311,No
54655,4895733,No
54656,3968123,No
54657,3873595,No
54658,3461444,No
54659,3264598,No
54660,3978036,No
54661,4745265,No
54662,4834001,No
54663,2955114,No
54664,3101551,No
54665,3075434,No
54666,4755438,No
54667,3650262,No
54668,3065430,No
54669,2199925,No
54670,3946324,No
54671,4802985,No
54672,3981906,No
54673,3253724,No
54674,3975678,No
54675,3844640,No
54676,3883030,No
54677,3132966,No
54678,3405633,No
54679,3677118,Yes
54680,2272445,No
54681,3355276,No
54682,4787755,No
54683,3410374,No
54684,3267991,No
54685,3336762,No
54686,3473785,No
54687,3258622,No
54688,2234047,No
54689,3363559,No
54690,2305527,No
54691,4774063,No
54692,3594565,No
54693,2312187,No
54694,3890176,No
54695,3963318,No
54696,4966786,No
54697,3593184,No
54698,2289494,Yes
54699,3964038,No
54700,3573462,No
54701,3949577,No
54702,3346701,No
54703,3871127,No
54704,2246358,No
54705,3893294,No
54706,3703001,No
54707,3713925,No
54708,3739445,No
54709,3772363,No
54710,4951500,No
54711,3098317,No
54712,3939448,No
54713,4886351,No
54714,2152077,No
54715,3399128,Yes
54716,3657415,No
54717,3194425,Yes
54718,3468698,No
54719,2921633,Yes
54720,3396300,No
54721,3795655,No
54722,3036039,No
54723,3283893,No
54724,2161093,No
54725,3452357,No
54726,3409942,No
54727,2111065,No
54728,3149754,No
54729,2961763,No
54730,3559043,No
54731,2078010,No
54732,3010810,No
54733,4985213,No
54734,3838346,No
54735,3986412,No
54736,2851653,No
54737,3654655,Yes
54738,2943799,No
54739,3895912,No
54740,2875010,No
54741,3939797,No
54742,3300308,No
54743,3699866,No
54744,2162384,No
54745,3321994,No
54746,2916150,No
54747,4907951,No
54748,3820389,No
54749,4916665,No
54750,2212936,No
54751,3614868,No
54752,2273988,No
54753,3648223,No
54754,3734414,No
54755,4985327,No
54756,2257264,No
54757,4854804,No
54758,2306631,No
54759,3507774,No
54760,3346652,Yes
54761,4928311,No
54762,2955526,No
54763,3837029,Yes
54764,3566523,No
54765,4925058,No
54766,3990961,No
54767,4912021,No
54768,2162416,No
54769,3548122,No
54770,3906462,No
54771,3639293,No
54772,3888066,No
54773,3216036,No
54774,2148438,No
54775,3524886,No
54776,2898651,No
54777,2170035,No
54778,2850882,No
54779,3703493,No
54780,3844265,No
54781,3708524,No
54782,3154075,No
54783,3064504,No
54784,3747538,Yes
54785,4843533,No
